"company_id","company_name","primary_naics","naics_4digit","is_customer","scoring_path","naics_attractiveness_score","company_opportunity_score","final_score","scoring_reason","city","state","location_employee_size","sales_volume","icp_fit_score","buildings_score","revenue_score","growth_score","contact_score","icp_fit_reasoning","icp_recommendation","icp_confidence","expansion_score","churn_score","profitability_score","tickets_score","rank","has_research_doc","research_recency"
"404313529","Conemaugh Health System","54161110","5416","False","Prospect","45.5","72.6","61.8","Prospect (ICP-based): 4/4 factors with data","Johnstown","PA","2728.0","74807475.0","68","49.7","99.3","100.0","75.0","Conemaugh Health System with 11 locations and 'High Growth' indicator—decent multi-site fit with expansion momentum. However, NAICS 54161110 (Management Consulting) is concerning—may be misclassified or administrative entity rather than facility operator. Healthcare affiliation suggests compliance needs if actually operating facilities.","Medium Priority","low","","","","","21","False",""
"439863977","Compass Health Network","54161110","5416","False","Prospect","45.5","72.7","61.8","Prospect (ICP-based): 4/4 factors with data","Clinton","MO","8391.0","61052337.0","68","52.8","96.2","100.0","75.0","Compass Health Network operates 13 healthcare locations with $61M revenue, fitting OpenWorks' multi-site healthcare vertical. However, web research failed to surface growth signals, centralized operations evidence, or compliance initiatives that would indicate immediate buying readiness.","Medium Priority","medium","","","","","22","False",""
"404048095","Effingham Health System","54161110","5416","False","Prospect","45.5","72.3","61.6","Prospect (ICP-based): 4/4 factors with data","Springfield","GA","4006.0","135091356.0","68","48.0","100.0","100.0","75.0","Effingham Health System is a 10-location healthcare provider with $135M revenue and 4,006 employees, indicating operational sophistication. Healthcare vertical with compliance burden (Joint Commission/infection control) is strong fit. However, web research failed to validate centralized operations, growth signals, or outsourcing readiness.","Medium Priority","medium","","","","","23","False",""
"485585244","Ryan Health","54161110","5416","False","Prospect","45.5","69.4","59.8","Prospect (ICP-based): 4/4 factors with data","New York","NY","2404.0","70342258.0","62","49.7","98.4","100.0","75.0","Ryan Health operates 11 healthcare locations in NYC with $70M revenue and 2,400+ employees, indicating centralized operations scale. Healthcare vertical aligns with OpenWorks' compliance-focused services (Joint Commission, infection control). However, web research failed to validate centralized procurement signals or growth momentum.","Medium Priority","medium","","","","","24","False",""
"574998902","AMN Healthcare Services, Inc","54161110","5416","False","Prospect","45.5","69.0","59.6","Prospect (ICP-based): 4/4 factors with data","Coppell","TX","2968.0","2983781000.0","62","46.1","100.0","100.0","75.0","AMN Healthcare (NAICS 5416 - Management Consulting) is actually a healthcare staffing/workforce solutions company, not a healthcare facility operator. With 9 locations and $3B revenue, they have multi-site presence but web research failed to validate centralized operations or outsourcing readiness. Healthcare-adjacent industry may have some facility needs but lacks typical healthcare compliance drivers.","Medium Priority","low","","","","","25","False",""
"714717446","Norton Sound Health Corporation","54161110","5416","False","Prospect","45.5","68.6","59.4","Prospect (ICP-based): 4/4 factors with data","Nome","AK","1085.0","86389547.0","58","54.2","100.0","100.0","75.0","Norton Sound Health Corporation operates in NAICS 5416 (management consulting), not healthcare operations, despite the 'Health' name. However, 14 locations and $86M revenue suggest decent scale. Remote Alaska location (Nome) may present service delivery challenges for OpenWorks' provider network.","Medium Priority","medium","","","","","26","False",""
"439599489","Cook County Health & Hospital System","54161110","5416","False","Prospect","45.5","68.0","59.0","Prospect (ICP-based): 4/4 factors with data","Chicago","IL","7629.0","137614836.0","60","46.1","100.0","100.0","75.0","Large health system with 9 locations and 7,600+ employees is strong fit despite declining indicator.","Medium Priority","low","","","","","27","False",""
"434180777","Children's Health","54161110","5416","False","Prospect","45.5","66.8","58.3","Prospect (ICP-based): 4/4 factors with data","Dallas","TX","7508.0","347715136.0","65","27.7","100.0","100.0","75.0","Large healthcare organization with $347M revenue, 7,508 employees, and high growth trajectory shows strong potential.","Medium Priority","low","","","","","28","False",""
"215508516","SH Franchising, LLC","54161110","5416","False","Prospect","45.5","66.2","57.9","Prospect (ICP-based): 4/4 factors with data","Towson","MD","4842.0","98208199.0","35","100.0","100.0","100.0","75.0","SH Franchising (Senior Helpers) with 500 locations is a home care franchise model. Franchise structures typically have decentralized purchasing where individual franchisees make their own vendor decisions, not corporate headquarters. The locations are likely small offices/storefronts with minimal cleaning needs, and franchisees would resist corporate-mandated cleaning vendors.","Poor Fit","medium","","","","","29","False",""
"434093528","Multispecialty Physician Partners","54161110","5416","False","Prospect","45.5","63.3","56.2","Prospect (ICP-based): 4/4 factors with data","Golden","CO","1594.0","57610468.0","52","46.1","95.4","100.0","75.0","Multispecialty Physician Partners has 9 locations (good multi-site fit) and growing indicator, but NAICS 5416 (management consulting) is outside OpenWorks' core verticals. The company name suggests healthcare affiliation, but the NAICS classification creates uncertainty about actual facility cleaning needs versus administrative/consulting operations.","Medium Priority","low","","","","","30","False",""
"422040113","Cottage Health","54161110","5416","False","Prospect","45.5","63.4","56.2","Prospect (ICP-based): 4/4 factors with data","Santa Barbara","CA","2013.0","293000000.0","55","35.8","100.0","100.0","75.0","Cottage Health is misclassified - NAICS 54161110 is 'Management Consulting' but the company is actually a hospital system (Santa Barbara Cottage Hospital). With 5 locations and $293M revenue, they're a legitimate healthcare target but below ideal multi-site threshold. Web research failure prevents confirmation of centralized operations or switching signals.","Medium Priority","low","","","","","31","False",""
"28298362","Island Health Authority","54161110","5416","False","Prospect","45.5","62.7","55.8","Prospect (ICP-based): 4/4 factors with data","Victoria","BC","4056.0","198572751.0","55","32.2","100.0","100.0","75.0","Health authority with 4 locations, 4,056 employees and $199M revenue, strong size but limited locations and Canadian.","Medium Priority","low","","","","","32","False",""
"400397558","US Anesthesia Partners","54161110","5416","False","Prospect","45.5","61.1","54.9","Prospect (ICP-based): 4/4 factors with data","Fort Lauderdale","FL","20019.0","351913199.0","48","41.6","100.0","100.0","75.0","US Anesthesia Partners is NAICS 5416 (Management Consulting Services), which is outside OpenWorks' core verticals. While they have 7 locations, $352M revenue, and 'Growing' status, anesthesia practice management groups typically operate in hospital/surgical center facilities they don't own, making facility services procurement unclear. The industry fit is weak despite decent firmographics.","Low Priority","low","","","","","33","False",""
"763152577","Dartmouth Health","54161110","5416","False","Prospect","45.5","60.6","54.6","Prospect (ICP-based): 4/4 factors with data","Lebanon","NH","4248.0","400642671.0","55","22.0","100.0","100.0","75.0","Large health system with strong revenue but only 2 locations limits multi-site potential.","Medium Priority","low","","","","","34","False",""
"40745713","Prairie Mountain Regional Health","54161110","5416","False","Prospect","45.5","59.6","54.0","Prospect (ICP-based): 4/4 factors with data","Souris","MB","5991.0","184422182.0","45","41.6","100.0","100.0","75.0","Prairie Mountain Regional Health appears to be a Canadian regional health authority (Manitoba location, $184M revenue, 5,991 employees). NAICS 54161110 (management consulting) is misclassified - likely should be healthcare. However, Canadian location is outside OpenWorks' primary service area, and web research failed entirely.","Low Priority","low","","","","","35","False",""
"260896246","Oglethorpe, Inc","54161110","5416","False","Prospect","45.5","58.6","53.4","Prospect (ICP-based): 4/4 factors with data","Tampa","FL","2428.0","26077168.0","42","56.7","83.5","100.0","75.0","Oglethorpe Inc operates in NAICS 5416 (management consulting), which is NOT a core OpenWorks vertical. 16 locations provide decent multi-site opportunity and 'Growing' indicator is positive, but professional services firms typically have minimal cleaning needs (office-only) compared to healthcare/education/manufacturing. Industry fit is weak despite multi-location presence.","Low Priority","low","","","","","36","False",""
"435505186","Mercy Health Services","54161110","5416","False","Prospect","45.5","58.1","53.1","Prospect (ICP-based): 3/4 factors with data","Baltimore","MD","2402.0","143652220.0","50","22.0","100.0","100.0","75.0","Management consulting (5416) is weak industry fit, only 2 locations despite large size.","Low Priority","low","","","","","37","False",""
"4658340","Community Health Systems, Inc","54161110","5416","False","Prospect","45.5","58.2","53.1","Prospect (ICP-based): 4/4 factors with data","Franklin","TN","60000.0","12634000000.0","35","59.9","100.0","100.0","75.0","Large healthcare management company but declining operations and wrong industry (consulting/management).","Poor Fit","low","","","","","38","False",""
"544922800","The Midland Group","54161110","5416","False","Prospect","45.5","56.4","52.0","Prospect (ICP-based): 4/4 factors with data","Lawrence","KS","135.0","8023490.0","45","51.3","66.0","100.0","75.0","The Midland Group operates 12 locations in management consulting (NAICS 5416), which is outside OpenWorks' core verticals (healthcare, education, property management, manufacturing, hospitality). $8M revenue and 135 employees suggest smaller operational scale. Multi-site presence is decent (10-19 locations), but industry fit is weak and web research provided no validation.","Low Priority","low","","","","","39","False",""
